Year,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Product_Lines,Average_Price_USD
2015,417.82,369455.24,59508.1,7,354.18
2014,85.62,4575682.55,66804.49,16,380.6
2023,32.22,110390.86,89541.06,9,283.96
2019,331.28,4403511.16,87001.68,9,203.43
2011,227.42,238820.31,40025.65,20,108.12
2015,59.51,3594533.66,1343.91,5,128.89
2017,37.99,4038259.08,20209.02,8,425.87
2021,483.18,2871182.08,85164.65,10,266.79
2012,265.07,3655143.09,82680.77,2,369.15
2021,384.64,1783147.87,34255.66,6,307.89
2016,64.89,2588946.21,19376.56,13,60.5
2017,119.01,1139845.89,63187.72,6,359.38
2024,315.06,495234.42,15465.94,1,131.16
2022,52.33,1991922.54,89818.41,4,75.8
2017,393.83,4201699.76,77160.67,3,75.92
2013,401.91,244799.26,66885.98,1,457.91
2010,319.98,3840432.06,4089.43,9,320.06
2024,319.46,311154.78,17090.83,6,362.11
2014,343.52,3117823.57,53551.83,4,373.36
2017,113.22,4379751.56,18357.87,4,215.64
2014,49.52,1680135.34,15127.73,15,299.41
2022,167.43,2477819.46,34894.79,2,199.0
2011,353.82,730775.53,7726.3,6,367.25
2022,274.42,2911175.45,72056.77,20,384.5
2018,57.13,920673.1,68860.56,12,31.61
2024,469.59,2800805.55,84482.51,7,41.84
2012,246.15,2834343.29,59578.86,14,113.26
2013,36.3,2660985.48,14748.44,4,344.08
2021,497.28,288966.35,79458.12,5,78.26
2011,161.04,3969446.13,95196.91,10,48.28
2021,199.36,2458457.26,39880.45,3,163.36
2011,50.86,2308381.66,66509.11,1,426.15
2019,151.93,3685780.19,64544.5,16,124.65
2022,119.3,4859938.02,29425.17,7,410.54
2010,173.52,168052.1,72504.67,16,489.03
2017,263.09,1200766.76,31313.18,18,254.66
2017,107.4,2024080.24,85811.76,8,204.1
2020,49.36,4618539.13,2584.17,4,204.75
2014,400.6,1957898.12,5913.02,13,439.7
2016,229.71,4128667.53,95723.21,3,438.26
2024,415.09,2981778.51,50478.01,6,92.62
2013,246.98,1637704.07,42171.35,2,252.58
2010,200.83,370189.22,45346.19,8,148.02
2022,225.28,2772097.0,89589.56,5,79.59
2010,431.08,2266754.45,36064.15,5,421.32
2011,421.74,1951865.82,1311.14,16,477.9
2015,465.75,3342145.26,17695.55,9,221.43
2016,110.36,1657579.68,80352.56,14,380.84
2011,228.76,335184.43,28035.06,4,456.61
2015,72.58,3955973.75,87847.18,3,189.29
2017,71.78,3886459.92,25687.89,13,343.94
2012,310.98,1874799.11,58455.85,8,323.39
2017,435.43,3020817.21,10009.11,9,332.6
2024,449.46,570267.76,63169.37,1,43.23
2017,434.37,4485908.7,40551.74,18,99.02
2022,456.1,4076570.42,32729.28,20,214.68
2016,219.84,1797450.45,7332.57,15,258.36
2014,325.16,1905318.69,61017.52,20,320.38
2010,26.82,973023.24,16458.69,10,114.77
2011,389.34,4840802.2,85219.43,16,335.31
2018,425.54,1725057.16,42372.6,20,394.99
2022,320.2,2747678.05,22292.8,6,169.52
2022,293.87,2733977.16,74862.6,10,497.21
2019,338.68,4061696.28,66033.0,12,250.55
2023,398.2,4035436.5,62858.36,3,192.11
2022,109.04,4799440.09,12428.77,17,104.46
2016,297.74,1168392.22,9798.28,12,138.36
2014,161.26,2948868.54,2660.24,17,426.12
2011,382.4,3007645.93,5349.83,16,72.76
2022,135.23,4165132.58,84998.13,19,267.12
2011,107.87,4457734.52,13465.31,7,342.88
2017,103.72,2262580.63,80958.73,2,183.52
2019,370.5,3456523.67,69110.26,7,149.51
2012,316.3,2796733.27,99891.58,5,153.63
2016,437.93,646710.73,80709.27,1,274.37
2010,104.3,741622.81,5937.36,11,42.37
2023,434.14,3797883.73,95883.47,13,84.27
2024,459.57,1262304.83,91860.83,16,82.54
2013,276.55,3792665.6,40820.32,12,262.84
2024,359.78,1025954.21,70921.74,5,320.55
2021,347.56,3505851.91,51945.53,6,486.69
2010,19.26,3043524.17,63930.64,12,112.89
2020,329.04,1796631.8,14313.67,16,110.97
2011,225.76,1443874.1,16312.72,5,478.15
2018,132.76,2451472.76,58338.25,4,220.83
2011,471.19,254084.99,95585.45,14,155.91
2018,230.92,2970359.87,60607.75,5,365.16
2011,102.82,764642.01,53566.75,7,428.97
2020,70.09,92717.92,27323.12,8,124.79
2017,425.64,3253899.56,56385.91,16,218.51
2019,386.83,2140871.57,63860.88,7,52.96
2016,444.96,4020668.61,44182.7,4,418.11
2022,229.28,1309738.04,52329.91,10,136.55
2013,426.88,233853.33,40305.81,15,271.44
2020,351.03,4486915.93,50863.58,11,381.18
2023,420.19,2616602.44,75110.53,10,377.51
2015,52.29,2983792.55,89268.11,18,37.86
2010,499.59,3186247.78,28805.17,7,211.14
2022,335.09,403954.97,22828.03,8,436.43
2017,254.06,1779371.25,58442.89,6,84.61
2018,341.01,643591.28,85655.48,2,124.95
2024,183.48,3040795.7,78146.33,7,379.61
2010,140.74,2447859.41,9422.44,9,403.14
2023,418.67,2305670.9,83085.42,10,173.09
2018,398.75,4830308.7,41197.18,17,328.32
2021,82.69,4421283.9,47982.06,11,73.63
2016,160.13,1930298.59,60972.73,10,245.27
2021,401.99,1448953.05,52614.08,15,86.38
2022,451.1,4057355.34,29053.67,14,343.41
2018,41.81,379486.38,39295.98,4,100.92
2017,352.83,2074505.27,13053.46,20,476.52
2023,413.55,876765.85,14289.54,16,470.86
2018,49.15,1706923.51,69827.74,1,226.35
2019,452.19,1168123.88,95525.7,19,272.96
2024,471.24,2815288.52,53616.13,12,132.85
2014,115.53,4738584.7,61575.93,10,280.03
2018,462.05,4771576.6,90232.72,19,196.73
2016,435.27,2016479.41,88870.64,9,241.15
2011,28.88,1313802.83,28871.3,2,173.48
2023,357.58,2682385.21,20543.35,8,389.41
2010,232.89,3393578.46,96650.43,18,276.3
2024,208.95,3164955.65,44531.09,2,391.59
2015,202.23,2492572.77,32083.84,1,307.05
2016,275.4,2037252.25,58979.73,12,24.45
2016,138.52,2544743.81,68688.49,1,409.93
2018,458.9,3300346.71,6869.23,18,221.48
2013,259.33,270619.27,14551.07,13,271.34
2014,162.74,846457.74,19900.82,20,111.03
2017,113.03,2765731.99,16252.43,5,408.16
2023,141.81,233110.49,52582.0,8,392.04
2022,438.2,1640503.89,16901.31,3,172.69
2013,35.69,2731783.98,5538.47,2,71.88
2016,289.24,4665107.62,92802.96,14,435.63
2024,385.95,2175559.58,6275.35,12,289.48
2018,374.99,1647874.26,65957.1,14,267.97
2015,395.14,1953383.36,45346.19,10,269.09
2016,442.93,808421.16,22013.58,16,99.05
2022,181.97,1927098.68,86165.48,4,123.96
2018,110.04,938615.48,63212.91,14,318.5
2020,2.31,4552174.61,4651.96,8,380.29
2020,71.3,4073279.47,52796.53,4,156.8
2019,396.5,2575511.12,91784.31,8,251.48
2011,33.15,4002099.33,45380.74,4,474.61
2020,306.38,2267968.29,36472.06,18,225.15
2013,250.35,1540062.39,40621.99,2,343.24
2023,376.15,1722117.33,20027.16,20,287.03
2023,201.39,4917136.76,17112.26,13,38.49
2011,21.3,956439.27,12825.3,8,471.65
2019,284.19,2523053.49,7592.29,6,169.95
2016,116.26,3481839.09,68227.76,11,309.75
2024,47.65,1331967.52,18425.04,3,135.3
2018,253.09,933693.58,51855.95,16,33.27
2010,135.32,2628168.15,37147.97,16,39.97
2011,460.83,1842250.22,87549.76,18,44.28
2018,75.79,502352.53,67753.1,12,472.38
2021,76.28,3090352.86,15964.94,12,143.68
2021,394.67,1424293.75,28854.77,12,183.08
2023,293.32,3720607.98,96370.2,11,158.64
2022,330.73,4415215.07,91070.87,20,222.48
2024,121.48,2072088.9,93428.26,5,430.95
2017,213.86,4058746.08,38782.43,12,418.7
2020,442.04,391639.58,26499.34,4,27.87
2024,87.08,1773291.57,41603.16,4,108.53
2017,364.77,1098000.34,43163.45,19,486.45
2023,107.66,491572.15,62118.45,5,267.05
2023,337.06,3595065.17,87883.95,17,384.65
2021,218.48,2810070.21,4357.71,9,32.56
2018,110.62,2137350.34,49887.21,12,265.17
2010,410.37,4132418.41,77617.65,16,291.73
2021,213.44,2408856.82,79918.33,15,488.64
2023,441.14,3095907.49,54241.68,14,153.11
2011,188.39,1759224.06,11719.43,12,462.08
2014,380.23,4920009.38,60178.69,12,122.74
2011,450.75,1776382.4,21241.9,3,416.23
2023,375.08,56655.61,51724.01,20,295.38
2016,462.88,3701243.53,47778.52,13,212.93
2021,213.31,2131333.59,63984.43,9,235.96
2019,298.51,4432919.57,54034.96,2,315.76
2022,125.03,1525184.41,74501.92,10,275.55
2020,439.61,4208224.19,5524.65,14,288.79
2022,2.39,1883166.6,92062.11,2,49.56
2011,446.08,2772839.21,29624.61,13,287.69
2016,191.16,4474783.45,5587.4,8,280.2
2010,69.28,1569749.66,59681.14,14,457.75
2012,16.06,2063060.47,78908.07,4,342.4
2021,251.37,4540800.06,55167.22,13,33.45
2019,292.14,4323919.62,7544.64,1,251.0
2020,247.62,2336739.8,86780.26,13,127.43
2019,28.98,3912658.05,99671.59,10,252.29
2011,133.29,163009.92,3422.99,12,44.68
2024,332.03,1237736.69,14747.68,19,201.07
2010,257.09,3044361.94,87480.82,19,294.0
2020,60.15,4146386.2,41785.11,4,430.45
2012,105.34,2079658.83,46947.5,20,458.24
2012,476.38,3743014.43,45121.18,9,379.73
2013,476.19,3180896.37,34466.59,17,326.22
2016,3.34,381641.32,79047.03,16,188.03
2011,267.59,1740381.41,72241.7,10,327.4
2017,270.35,3167263.61,20021.95,9,118.48
2018,269.43,2113675.89,87229.87,11,320.24
2019,280.68,1388505.59,76604.95,2,160.62
2011,207.02,169292.82,33583.2,15,225.62
2013,354.9,1495895.89,64033.12,3,139.03
2014,206.95,1569178.86,9113.8,12,155.04
2014,214.4,2485789.85,76265.19,20,479.21
2019,14.25,853540.09,39314.9,1,198.9
2010,81.74,2885264.47,31221.55,6,152.23
2023,473.41,2891984.88,47800.61,13,118.78
2016,481.37,1498516.89,32059.13,10,343.67
2016,6.82,137394.21,88578.11,17,297.9
2024,290.29,868469.84,90395.65,8,134.37
2022,335.15,1068529.66,20532.15,11,48.83
2018,347.3,1291119.79,66612.71,16,253.84
2020,334.69,2458975.24,72481.43,6,473.37
2016,223.32,2774785.32,93430.0,7,286.89
2012,307.69,3878766.83,1799.85,16,290.44
2017,45.3,2647194.71,87388.69,18,76.25
2014,222.64,1523472.15,26949.84,20,450.03
2016,28.13,4033942.88,74731.63,6,296.3
2012,283.63,4763668.29,47786.54,6,354.52
2024,360.38,3203059.23,10489.79,9,40.54
2024,153.77,185733.92,29719.37,2,223.92
2023,48.55,3875908.3,91862.09,7,477.13
2020,75.22,3367967.17,35035.28,11,141.8
2010,349.76,4923010.75,6242.48,13,84.28
2021,414.01,2542444.79,64639.12,14,499.43
2010,481.5,1066971.6,74161.85,19,438.22
2011,14.43,3997164.18,9392.32,14,415.87
2014,496.96,3054215.17,80723.36,19,431.76
2023,456.18,2298106.26,27290.31,20,124.96
2011,372.57,3758158.73,76095.09,2,168.63
2017,419.39,306960.3,55662.7,17,58.83
2022,67.36,4233801.42,65174.54,16,344.9
2013,255.02,2854546.77,17387.32,15,273.8
2010,354.35,844401.28,97052.1,8,361.17
2016,169.63,4347329.99,65146.43,20,409.91
2021,477.2,2069198.84,70821.86,4,160.2
2023,4.65,3852337.63,85587.56,15,90.76
2023,22.5,4860223.56,31221.96,12,487.6
2022,309.55,1281506.03,78947.5,5,391.81
2017,258.24,578207.92,78033.86,12,440.91
2014,260.37,4620687.06,16824.6,18,211.62
2022,452.93,1954433.06,92924.83,14,427.75
2015,175.97,194376.46,71049.02,12,256.2
2014,478.08,2003183.29,21741.99,8,399.94
2019,120.89,1293436.5,17762.02,13,288.29
2014,458.64,1993404.98,7576.4,20,321.63
2020,1.32,2671855.8,36574.78,15,311.93
2024,421.24,1011418.79,74594.12,12,460.67
2018,95.84,3228247.79,49850.67,20,287.64
2022,479.65,1363339.6,64472.04,17,472.66
2023,321.51,470861.96,7368.82,3,134.45
2022,107.9,1918857.52,80441.57,10,444.47
2018,218.57,4448414.09,41115.9,3,202.44
2018,442.06,1630780.75,8364.72,18,271.59
2019,57.52,3479619.85,20547.78,11,121.47
2019,157.83,527586.55,39023.31,10,197.5
2022,142.27,1277053.8,71955.37,8,304.14
2020,163.49,1845785.09,25822.54,2,445.02
2013,457.1,3709844.11,65049.94,10,253.96
2023,254.44,4132302.47,1550.4,16,80.83
2012,251.84,2570270.5,70434.79,1,143.16
2017,366.55,3375793.32,91756.18,8,120.5
2023,90.62,1374709.37,85978.84,13,209.78
2022,173.75,413434.59,35330.84,1,392.46
2023,465.37,3438997.67,33956.03,20,400.62
2018,277.31,1841264.96,76099.9,15,41.93
2010,102.44,3295264.71,82095.93,14,39.71
2021,410.5,3784733.2,83636.08,15,436.54
2014,2.6,4738063.56,1883.02,9,84.1
2017,425.41,2891730.63,33331.22,13,360.54
2020,107.81,2671058.86,22806.85,10,173.19
2012,327.93,659755.57,2864.89,10,311.43
2019,79.9,2606881.02,82712.91,11,156.9
2010,14.92,3198765.6,74019.95,17,334.88
2014,63.67,2971475.11,80168.38,6,260.54
2019,463.02,3119576.1,97898.86,14,313.25
2024,296.04,863098.68,66905.47,12,482.29
2022,100.5,2818494.48,76869.77,6,467.91
2016,61.01,4792098.48,66435.06,13,243.98
2011,87.83,245377.23,1640.71,14,234.5
2013,340.64,2950174.88,62752.91,15,237.49
2010,155.56,3822610.43,32307.38,9,185.4
2010,148.32,3743876.36,34338.23,18,287.38
2015,239.09,4096014.86,68337.31,8,53.3
2010,284.67,2563079.68,52786.63,14,414.07
2024,300.73,3833018.94,67888.0,12,178.06
2018,330.54,2402211.55,57566.62,9,304.23
2010,363.51,342978.98,62239.22,10,40.11
2019,179.62,1858107.13,72901.73,6,157.13
2011,135.41,2030350.03,27269.15,16,381.38
2018,473.0,702558.5,24144.85,3,458.97
2019,372.69,2758711.07,98831.59,2,493.87
2016,233.99,2595245.48,41516.78,16,145.94
2018,212.91,4185630.17,24279.3,14,366.28
2023,203.65,3728050.87,82609.35,19,260.42
2013,40.05,4207579.71,62996.34,11,208.81
2016,497.44,677610.31,97305.13,18,332.24
2019,434.4,1288018.34,68212.83,11,145.29
2010,200.33,293973.42,46466.28,18,450.31
2011,321.98,4976613.35,47619.24,15,92.12
2024,483.72,3754423.85,16596.13,1,213.01
2023,95.41,1333161.81,1327.75,17,272.88
2010,499.89,4771068.92,84972.17,3,29.47
2020,35.66,2675224.64,1658.34,13,427.19
2019,453.55,1986934.74,88845.29,9,84.6
2016,240.42,2194711.35,10442.69,15,146.91
2021,461.58,3487156.46,88486.28,11,102.44
2018,1.33,3407000.65,96799.08,11,163.85
2016,170.53,2514293.11,78332.63,13,334.15
2011,256.19,2794336.14,2512.6,3,459.62
2013,234.08,4905966.89,36913.34,15,220.57
2016,309.32,887638.12,98000.85,17,72.75
2021,317.48,3250619.98,14502.18,3,261.24
2014,59.49,1818866.08,33120.26,20,412.22
2011,161.25,1104328.29,72555.93,19,258.11
2022,97.35,442801.17,33268.52,5,203.51
2014,86.92,4172175.45,43996.85,10,49.52
2015,201.52,2961519.07,49116.81,19,118.42
2010,491.21,3418774.82,83448.97,5,237.51
2018,405.73,1261626.18,7281.79,15,176.06
2013,37.85,4843275.83,61604.41,19,256.95
2016,17.58,4718596.9,43729.31,7,303.4
2022,57.27,276872.62,91724.15,18,70.26
2012,68.24,2342347.78,64214.57,13,53.92
2015,261.27,1276598.09,36497.19,16,475.28
2013,183.43,3942617.84,16259.37,14,199.32
2018,118.39,4165873.63,15229.64,14,254.47
2017,322.84,1399275.32,17419.45,11,453.45
2011,96.58,1386626.93,38513.86,9,50.45
2018,231.69,4108533.42,77990.89,1,114.69
2015,154.42,2950857.28,15099.9,18,352.84
2023,187.97,1883933.77,55248.26,20,434.43
2019,45.91,263360.47,17882.81,15,358.39
2016,182.23,2528581.38,75856.65,2,271.45
2018,15.25,759486.84,68783.32,7,151.08
2018,472.7,4979630.53,6665.8,3,66.38
2010,475.9,2210832.28,6546.47,19,380.55
2023,142.26,1689208.09,50282.95,6,264.22
2023,151.85,4338429.39,7966.38,12,411.47
2010,72.89,4945620.14,49427.07,19,77.59
2023,422.95,801760.92,90809.13,15,411.53
2017,22.61,2231549.72,79900.53,18,399.25
2018,124.99,4278788.42,33418.96,2,204.06
2023,41.53,3013235.71,3734.36,6,323.49
2022,34.61,4037219.17,96471.33,5,367.4
2017,374.66,2645851.1,99613.01,1,169.49
2017,432.08,265121.97,77786.97,9,465.99
2013,303.25,4750135.64,10989.62,17,229.03
2023,225.82,132070.68,77938.53,7,26.92
2011,374.64,1889964.23,62164.54,17,386.45
2013,378.41,4345013.93,11157.4,9,244.96
2017,235.08,3466936.95,62607.78,9,49.51
2012,93.18,2104907.08,78302.39,1,266.97
2022,266.86,4245693.94,76921.73,12,275.63
2022,189.44,2043770.83,51943.65,10,65.65
2022,398.52,1183670.96,26144.18,2,318.82
2011,100.73,1148223.64,95605.26,4,259.0
2024,185.97,895951.92,7265.5,10,111.21
2021,105.23,2740058.23,94175.5,20,215.08
2024,380.95,1242219.44,11430.08,19,411.58
2010,285.18,3174834.11,49732.34,4,469.06
2015,185.34,709471.95,95025.7,10,106.71
2015,167.59,3855469.25,89457.55,15,288.19
2022,274.48,4611213.12,50524.49,19,329.7
2017,431.84,167683.31,64153.34,3,421.08
2024,33.94,4624110.75,27947.73,3,249.17
2023,141.54,2595584.39,47928.11,17,129.98
2022,22.39,4961539.34,23475.1,6,151.55
2018,472.65,3037494.31,80134.8,13,474.97
2016,498.31,4337696.8,34715.82,18,452.01
2023,131.97,3317847.39,73850.74,12,305.32
2013,424.29,1864729.81,50722.99,12,226.94
2024,245.71,2096112.83,74220.63,10,442.61
2023,197.66,225530.91,10264.72,3,68.64
2024,409.3,1268846.67,76135.3,7,197.45
2011,48.73,1907202.19,14248.7,3,463.96
2022,461.93,1135552.3,1164.33,11,221.87
2015,190.23,865666.73,38256.08,2,312.49
2017,246.01,4803312.84,39286.52,14,23.21
2023,109.86,4313210.42,33106.79,9,325.55
2023,284.41,3229595.44,52543.76,4,341.94
2013,133.14,4950773.29,29411.8,2,151.68
2016,221.83,220448.6,17979.79,11,321.47
2016,474.7,1580162.53,22732.05,15,326.17
2022,465.71,730539.23,81127.79,6,265.12
2018,480.43,1291685.13,62277.75,17,253.93
2016,312.15,3215227.98,91451.31,5,23.24
2024,368.71,3068642.69,15793.2,11,68.14
2024,327.41,1530482.71,41953.92,2,47.28
2021,350.06,82046.75,58548.3,4,36.83
2022,439.42,2689604.5,71945.02,7,246.44
2023,482.8,757408.83,62932.02,1,21.52
2022,446.59,3504847.3,38005.94,6,430.56
2016,272.1,4938362.49,65826.07,4,107.41
2022,369.4,4973174.39,99314.92,19,178.69
2020,202.19,2619517.86,26891.42,17,81.44
2016,356.78,1922167.18,37695.82,19,125.57
2022,40.81,1945483.36,30898.69,11,301.93
2010,69.09,2361947.01,73428.11,12,443.15
2020,163.72,1398009.4,97901.92,5,405.41
2015,188.76,2142696.66,26602.88,7,458.18
2017,353.66,4526066.5,77346.87,18,70.78
2016,13.53,1878321.87,62470.75,19,354.64
2011,305.82,3908653.45,29613.9,17,419.99
2012,66.48,223269.02,12377.96,5,105.8
2012,281.89,1793996.55,29151.39,14,400.33
2011,132.28,3703198.68,29201.42,9,416.97
2021,172.83,1146758.38,20098.97,20,94.96
2022,444.64,3391473.42,7432.5,19,112.02
2011,246.27,3531193.15,91961.25,4,399.2
2018,488.58,1061271.87,20525.97,9,292.32
2017,236.28,849169.66,32590.84,1,193.46
2024,144.22,3222383.65,14417.19,7,61.99
2016,276.3,4213910.84,80209.73,5,355.29
2019,234.3,4593411.97,21599.74,6,53.61
2013,147.84,4602705.14,45328.91,7,379.7
2011,205.0,4074084.67,11395.27,11,133.04
2015,300.75,3413639.43,31081.26,10,428.52
2023,458.65,2867964.25,74061.51,3,179.9
2024,202.43,2935889.82,80999.76,6,109.46
2010,69.15,4308331.4,39538.64,18,205.79
2012,190.82,860741.26,56911.98,1,216.3
2016,365.96,769714.82,17449.74,13,426.13
2015,266.53,3275504.12,5026.54,10,258.45
2012,155.51,1361050.8,47370.39,1,427.93
2013,227.96,3890391.92,33710.74,12,105.59
2016,390.17,677313.67,13015.73,7,444.43
2020,65.81,4386753.88,28554.48,6,278.7
2014,31.94,559906.91,14629.95,8,256.45
2022,14.96,2747754.46,76222.61,4,457.6
2015,388.45,613918.21,74225.76,2,350.99
2020,124.44,4146791.87,10176.24,15,103.13
2017,308.81,1034081.24,15453.78,14,51.16
2021,423.22,614721.12,22173.59,9,290.3
2012,478.49,846041.59,61895.7,11,189.6
2021,157.45,2573305.01,38562.3,4,411.64
2016,348.94,4198996.33,19041.41,20,387.88
2016,371.8,4365430.64,35474.0,18,103.34
2011,241.95,2362691.48,76448.69,13,397.62
2019,342.09,2545356.06,16136.8,4,498.34
2020,91.38,84770.31,48001.72,20,61.39
2011,481.39,4906438.37,27322.55,5,135.05
2017,102.4,4389441.3,12818.71,10,287.23
2011,298.66,4871729.57,81156.98,12,161.96
2018,384.72,4175199.96,81803.46,13,147.85
2013,371.64,4389019.06,93602.18,1,169.92
2022,260.97,3133534.07,74240.71,9,375.86
2017,205.12,1156002.45,89407.54,1,452.75
2022,218.0,114093.6,98091.37,10,422.22
2019,338.41,1926463.62,32008.63,4,300.65
2022,281.84,4906167.98,61475.84,11,235.06
2022,127.31,936499.48,87869.61,1,281.48
2021,62.53,4324946.77,57488.81,8,24.32
2014,225.05,1104234.19,39691.27,15,57.74
2018,437.75,2345334.52,96370.47,16,134.28
2021,124.72,1760648.88,3361.35,15,348.72
2021,390.65,3847577.53,58756.29,9,154.14
2023,438.24,952076.9,91096.81,15,325.71
2015,401.08,1875813.35,99388.25,10,90.47
2023,42.68,1845278.6,69644.2,6,281.36
2018,399.65,1409936.22,68386.36,4,308.5
2010,116.17,1851270.75,70216.05,5,252.24
2023,63.99,2086277.36,73035.16,11,403.7
2015,448.62,1007785.17,26353.68,17,340.87
2020,441.68,1741289.11,73134.41,15,53.12
2022,123.16,350506.48,74729.36,2,82.93
2016,302.31,2941798.17,4042.44,16,247.66
2018,369.98,3805283.47,92702.59,5,263.06
2022,437.86,4465735.95,16348.92,16,316.11
2018,308.26,349475.98,78268.42,9,45.51
2010,84.04,2028077.8,68453.79,15,215.42
2013,365.77,2266053.08,78108.34,14,444.73
2019,465.41,2123164.23,8539.91,5,370.57
2013,379.43,4355316.85,14083.68,17,272.57
2019,165.02,1857724.08,2912.85,4,154.49
2013,394.24,1259652.86,64135.44,9,499.73
2023,314.26,1386226.85,51121.57,3,198.01
2024,38.3,4687909.32,29642.77,4,102.1
2011,244.54,188236.76,10050.05,14,276.06
2021,165.92,985570.05,28960.47,19,113.69
2019,433.13,1648203.49,74810.98,8,480.0
2014,398.64,2212313.27,10690.05,20,187.57
2016,149.43,4372923.44,69760.48,7,326.62
2014,192.47,376682.38,97937.34,10,87.23
2020,258.78,1627210.8,43482.01,18,491.39
2010,174.92,1044546.18,67571.99,13,275.5
2016,436.88,3851100.86,13260.72,13,331.92
2010,420.98,2074438.87,26693.44,6,20.22
2018,271.04,4957213.45,96735.38,6,276.08
2017,132.8,2190634.28,46682.86,14,305.89
2014,159.67,2124178.04,11352.53,3,142.82
2018,184.96,1903342.91,83740.38,12,75.78
2010,150.95,2025023.05,18519.84,12,414.83
2015,378.68,3323826.38,46696.45,3,242.32
2021,115.6,839377.92,76565.77,9,54.69
2010,155.13,3663933.45,24994.65,8,394.97
2019,399.18,4820558.13,5073.08,12,481.06
2012,212.91,4324674.91,75534.12,20,221.5
2023,456.17,4257219.86,64999.34,7,88.06
2023,228.47,4491568.79,38665.06,5,319.51
2021,336.89,3737932.16,46330.95,6,68.63
2024,41.98,1786219.47,88229.23,2,423.4
2017,311.34,4094186.18,20798.78,17,442.57
2017,95.73,3643293.99,46696.11,12,367.96
2022,210.41,902691.73,48774.01,3,199.56
2013,103.75,4320378.69,42355.35,2,264.59
2020,318.27,1397404.74,45629.01,3,157.71
2018,437.15,4755546.84,3281.86,10,200.31
2010,39.47,4443449.7,83434.67,8,61.4
2013,17.3,3157564.93,30309.47,2,66.31
2015,3.67,4665254.32,69507.25,17,37.86
2016,46.58,2161891.35,6746.85,9,156.08
2012,338.39,4419565.48,65466.54,4,426.04
2015,322.61,3227165.27,99491.03,10,252.39
2017,101.27,4559723.49,60725.2,7,117.9
2022,443.78,3536631.53,94537.89,9,210.21
2013,82.2,370589.06,87781.6,14,101.32
2012,395.37,2239742.74,69703.1,16,435.5
2024,31.57,3041228.65,56771.7,15,229.44
2012,39.91,2488704.85,11834.66,17,453.42
2015,207.8,290891.47,75526.15,12,81.25
2018,22.6,1448788.7,84770.41,12,117.53
2023,52.31,3990137.03,12339.17,11,473.92
2022,86.67,2669384.81,56863.46,20,357.14
2019,35.73,467425.76,96482.31,13,202.53
2021,310.3,1355131.65,12684.29,14,138.61
2015,233.82,795647.63,31346.7,9,115.9
